source_ticker,target_ticker,target_name,category,supply_chain_stage,connection_type,relationship,importance,risk_note
RMS.PA,NOC,Northrop Grumman,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Northrop Grumman ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,RHM.DE,Rheinmetall,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Rheinmetall ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,RTX,RTX,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,RTX ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,ACHR,Archer Aviation,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Archer Aviation ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,AIR.DE,Airbus,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Airbus ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,AIR.PA,Airbus,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Airbus ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,ASTS,AST SpaceMobile,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,AST SpaceMobile ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,AVAV,AeroVironment,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,AeroVironment ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,AXON,Axon Enterprise,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Axon Enterprise ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,BA,Boeing,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Boeing ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RMS.PA,GD,General Dynamics,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,General Dynamics ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie HERMES INTL.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RNG,AMZN,Amazon,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Amazon ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,CRM,Salesforce,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Salesforce ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,GOOG,Alphabet,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Alphabet ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,GOOGL,Alphabet,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Alphabet ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,MSFT,Microsoft,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Microsoft ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,NET,Cloudflare,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Cloudflare ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,NOW,ServiceNow,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"ServiceNow ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,ORCL,Oracle,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Oracle ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,SNOW,Snowflake,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Snowflake ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,ZS,Zscaler,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Zscaler ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Hoch,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,ADBE,Adobe,Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Adobe ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Mittel,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
RNG,AKAM,"Akamai Technologies, Inc.",Cloud / SaaS / Datenplattformen,7 - Plattform / Cloud / Software,Cloud / Software-Ökosystem,"Akamai Technologies, Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Cloud / SaaS / Datenplattformen' wie Ringcentral, Inc..",Mittel,"Cloud-Budgets, Wettbewerb und Umsatzwachstum beobachten"
ROK,AVGO,Broadcom,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Broadcom ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,DELL,Dell Technologies,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Dell Technologies ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,ETN,Eaton,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Eaton ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,GEV,GE Vernova,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"GE Vernova ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,HPE,Hewlett Packard Enterprise,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Hewlett Packard Enterprise ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,SMCI,Super Micro Computer,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Super Micro Computer ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,VRT,Vertiv,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Vertiv ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Hoch,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,ALAB,"Astera Labs, Inc.",Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Astera Labs, Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Mittel,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,AME,"AMETEK, Inc.",Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"AMETEK, Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Mittel,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,ANET,Arista Networks,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Arista Networks ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Mittel,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,CALX,"Calix, Inc",Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Calix, Inc ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Mittel,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
ROK,CARR,Carrier Global Corporation,Rechenzentrum / Server / Netzwerk / Kühlung,6 - Rechenzentrum / Infrastruktur,Infrastruktur / Ermöglicher,"Carrier Global Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Rechenzentrum / Server / Netzwerk / Kühlung' wie Rockwell Automation, Inc..",Mittel,"Datacenter-Capex, Energieversorgung und Margenentwicklung beobachten"
RR.L,LMT,Lockheed Martin,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Lockheed Martin ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,NOC,Northrop Grumman,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Northrop Grumman ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,RHM.DE,Rheinmetall,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Rheinmetall ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,RTX,RTX,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,RTX ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,ACHR,Archer Aviation,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Archer Aviation ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,AIR.DE,Airbus,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Airbus ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,AIR.PA,Airbus,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Airbus ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,ASTS,AST SpaceMobile,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,AST SpaceMobile ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,AVAV,AeroVironment,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,AeroVironment ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,AXON,Axon Enterprise,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Axon Enterprise ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,BA,Boeing,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Boeing ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RR.L,GD,General Dynamics,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,General Dynamics ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie ROLLS-ROYCE HOLDINGS PLC ORD SH.,Mittel,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RRC,AR,Antero Resources Corporation,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Antero Resources Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,BKR,Baker Hughes,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Baker Hughes ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,BP,BP,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,BP ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,BP.L,BP PLC $0.25,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,BP PLC $0.25 ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,CHRD,Chord Energy Corporation,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Chord Energy Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,CNQ,Canadian Natural Resources,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Canadian Natural Resources ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,CNX,CNX Resources Corporation,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,CNX Resources Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,CTRA,Coterra Energy Inc.,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Coterra Energy Inc. ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,CVX,Chevron,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Chevron ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,DINO,HF Sinclair Corporation,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,HF Sinclair Corporation ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,SHEL,Shell,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Shell ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RRC,XOM,Exxon Mobil,Öl / Gas / LNG / Services,1 - Energie / Rohstoffe,Makro / Rohstoff-Ökosystem,Exxon Mobil ist Teil des gleichen Themen-/Lieferkettenclusters 'Öl / Gas / LNG / Services' wie Range Resources Corporation.,Mittel,"Ölpreis, geopolitische Risiken und OPEC/Regulierung beachten"
RTX,HAG.DE,Hensoldt,Sensorik / Verteidigung,10 - Risiko / Geopolitik / Defense,Risiko / Makro,Sensorik und Elektronik für Verteidigung,Hoch,Projektabhängigkeit
RTX,LMT,Lockheed Martin,Verteidigung,10 - Risiko / Geopolitik / Defense,Risiko / Makro,Großer westlicher Verteidigungswert im gleichen geopolitischen Themenfeld,Hoch,Politische Budgets und Auftragszyklen
RTX,NOC,Northrop Grumman,Verteidigung,10 - Risiko / Geopolitik / Defense,Risiko / Makro,Verteidigungswert mit Fokus auf Luftfahrt und Systeme,Hoch,Staatsbudgets
RTX,BA.L,BAE Systems,Verteidigung Europa,10 - Risiko / Geopolitik / Defense,Risiko / Makro,Europäischer Verteidigungswert,Hoch,Politische Entscheidungen
RTX,RHM.DE,Rheinmetall,Verteidigung Europa,10 - Risiko / Geopolitik / Defense,Risiko / Makro,Europäischer Verteidigungs- und Munitionswert,Hoch,Bewertung und Politik
RTX,ACHR,Archer Aviation,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Archer Aviation ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie RTX.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
RTX,AIR.DE,Airbus,Defense / Aerospace / Drones / Space,9 - Defense / Aerospace / Sicherheit,Geopolitik / Defense-Ökosystem,Airbus ist Teil des gleichen Themen-/Lieferkettenclusters 'Defense / Aerospace / Drones / Space' wie RTX.,Hoch,"Politische Budgets, Exportregeln und Projektzyklen beachten"
